id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,children_school,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,shopping_centers_raion,office_raion,railroad_terminal_raion,big_market_raion,full_all,0_6_all,7_14_all,0_17_all,16_29_all,0_13_all,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,school_km,park_km,green_zone_km,industrial_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,public_transport_station_km,public_transport_station_min_walk,kremlin_km,big_road1_km,big_road2_km,railroad_km,bus_terminal_avto_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,big_church_km
23700,41930,54,32,14,17,1,1988,2,9,Investment,Novo-Peredelkino,8591335.051,111023,0.058543047,0.025609157,6354,5261,240,3,0,1,0,no,no,132349,6354,5261,13507,27107,11003,13,372,83,114,4,187,209,170,174,1.791238421,1.306958117,15.526019,1.293834917,0.273778613,2.233503489,0.680658848,0.428789562,0.860388318,10.32465982,24,0.860388318,1.345767245,0.042948193,0.515378319,19.53960009,2.658479429,4.375160627,0.655018523,15.00310042,13.18246679,3.388695641,0.941174848,1.086447284,1.642379083,11.74895663,6.236629218,0.496892525,9.011300164,7.871598328,0.858252262,2.817336163,2.093476669
23701,41930,65,37,4,5,2,1953,2,7,Investment,Vostochnoe Izmajlovo,3799999.352,76308,0.232655892,0.149666373,5096,4789,4087,4,0,1,2,no,no,118945,5096,4789,11868,23760,9313,49,0,0,98,0,0,194,42,11,1.17634295,0.825397241,9.90476689,0.825397241,0.156660681,3.165609633,0.194937675,0.657968608,6.710922178,80.53106614,18,6.176219358,7.855501723,0.169129345,2.029552135,12.9188489,1.717946964,2.402807265,1.263385574,2.684271426,17.13955954,1.76344456,0.386252117,1.802656536,5.227530351,3.848095661,0.298903779,0.528413272,0.804789755,0.604294957,0.215031093,0.535264258,2.550464906
23733,41932,38,37,8,9,1,1963,2,7,Investment,Zjuzino,5391434.257,123000,0.079151397,0,6715,6714,2672,0,2,2,2,no,no,76670,6715,6714,15947,16001,12653,223,0,0,45,0,0,298,64,38,0.464162751,0.28537821,3.424538523,0.28537821,0.465770129,1.200800995,0.317444295,1.188970326,3.782598797,45.39118556,2,5.233832772,6.649730989,0.311392458,3.736709496,9.887931714,1.058769918,4.63230631,1.250364116,4.563604584,8.262946027,0.89180795,0.495688562,1.693180321,7.976141763,7.374934452,3.315378193,1.13731955,0.382957767,2.736486768,1.223951194,0.588684777,1.400010933
23735,41932,39,39,9,17,1,NA,1,1,OwnerOccupier,Poselenie Moskovskij,40366999.51,21819,0.492839845,0.075778755,1497,1437,NA,0,0,2,3,no,no,7341,1497,1437,3523,1566,2756,0,1,0,0,0,0,1,0,0,6.034897208,6.855037836,69.97281786,5.831068155,2.978885544,5.347749089,0,0.807233724,7.844500565,94.13400677,24,8.746458976,9.511854306,0.985975154,11.83170184,21.88315398,0.441239883,6.340818518,3.301067326,15.39227205,13.57163842,9.747640161,1.816603659,6.63052544,6.824685028,11.92421798,9.351747755,6.161743188,10.91929494,8.376875542,1.940620344,1.940620344,4.249383667
23737,41932,55,NA,7,0,1,NA,2,0,OwnerOccupier,Poselenie Sosenskoe,66772450.69,9553,0.336176896,0.072157581,656,629,NA,0,0,0,1,no,yes,13890,656,629,1542,3134,1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.034140553,5.103466927,61.24160312,5.103466927,3.100109784,3.234347535,0.110028528,0.078432067,12.12822682,145.5387219,47,12.35293274,10.84961177,0.688249273,8.258991274,20.36062797,0.375685189,2.626286193,5.547177216,6.239938335,2.984157934,5.114431681,1.359893297,6.92379419,7.460797302,10.82052173,6.629089195,6.336663134,7.642965627,4.835698798,3.223616854,2.481875093,4.12643796
23756,41932,57,32,10,19,1,2012,2,8,Investment,Molzhaninovskoe,15816236.43,3521,0.004675994,0,266,252,NA,0,0,2,3,no,no,51455,266,252,590,12706,494,15,652,34,100,32,263,490,25,56,15.64336022,13.36461989,163.0539628,13.58783023,0.388667767,6.396726411,1.01020721,0.522627487,3.868063634,46.41676361,67,3.868063634,4.835079526,0.16775619,2.013074284,27.26987395,0.159236574,1.378127517,1.087369328,19.82352598,27.19335134,9.544442587,6.248752483,9.096907086,7.229826517,17.76723399,8.474148129,9.714099171,13.364668,9.18714809,0.400618331,0.400618331,5.052080743
23767,41933,45,NA,13,14,4,NA,2,0,OwnerOccupier,Horoshevskoe,8568431.188,56535,0.063647724,0.236108458,4694,3893,NA,3,0,10,27,no,no,80791,4694,3893,10084,14636,8108,38,2,3,122,1,5,163,47,50,2.799913755,1.929958952,19.97654992,1.664712494,0.64467372,0.761434974,0.237970949,0.528242047,3.204570874,38.45485048,71,3.21107136,4.203563541,0.545339385,6.544072618,6.286366992,0.769941253,1.683368646,1.897007502,0.912540639,14.79451837,2.728788947,0.227573361,1.648208506,0.852833703,2.264254703,1.642261977,2.241504063,2.897319963,0.64467372,0.177306233,0.370666479,1.180619649
23779,41933,50,NA,2,17,1,NA,1,1,OwnerOccupier,Poselenie Moskovskij,40366999.51,21819,0.492839845,0.075778755,1497,1437,NA,0,0,2,3,no,no,7341,1497,1437,3523,1566,2756,0,1,0,0,0,0,1,0,0,2.523793307,1.780698378,21.36838053,1.780698378,1.690124396,2.16675932,0.294152886,0.437857035,2.91910099,35.02921188,105,3.326431841,4.038187159,1.055815136,12.66978163,15.75024402,0.718059625,0.954182511,1.720822365,10.10166169,8.281028062,1.948185066,0.844726744,4.24041013,6.372093119,6.8475179,3.459267274,1.811201877,5.842594857,5.247595965,0.742543405,0.743496624,2.452731075
23784,41933,61,NA,5,17,1,NA,2,1,OwnerOccupier,Poselenie Moskovskij,40366999.51,21819,0.492839845,0.075778755,1497,1437,NA,0,0,2,3,no,no,7341,1497,1437,3523,1566,2756,0,1,0,0,0,0,1,0,0,6.034897208,6.855037836,69.97281786,5.831068155,2.978885544,5.347749089,0,0.807233724,7.844500565,94.13400677,24,8.746458976,9.511854306,0.985975154,11.83170184,21.88315398,0.441239883,6.340818518,3.301067326,15.39227205,13.57163842,9.747640161,1.816603659,6.63052544,6.824685028,11.92421798,9.351747755,6.161743188,10.91929494,8.376875542,1.940620344,1.940620344,4.249383667
23786,41933,51,31,1,12,1,1975,2,9,Investment,Orehovo-Borisovo Juzhnoe,7128794.338,145576,0.075790042,0.100455735,5594,7227,NA,1,0,6,0,no,yes,129207,5594,7227,14976,28334,11923,28,0,0,0,0,0,0,188,7,3.16083841,2.144566135,8.735956079,0.72799634,0.316947784,2.807796949,0.954682701,0.4366922,4.894683815,58.73620578,27,5.9738168,7.846995078,0.226924462,2.723093546,17.23560334,1.252012308,1.252012308,2.063120799,3.353666966,2.09978029,2.495017906,0.373230221,2.970891797,2.809493497,5.963107552,3.530706012,2.246193542,5.60503029,1.694192757,0.373230221,1.600705548,2.567794421
23788,41933,100,NA,9,24,4,NA,2,0,OwnerOccupier,Ramenki,18800000.1,125111,0.169625419,0.019508796,8371,7687,176,5,1,5,11,no,no,61039,8371,7687,19215,15495,15224,78,2,0,99,1,0,135,98,80,1.071389159,0.660615712,5.909400767,0.492450064,0.565434775,1.068439392,0.386179746,2.760759241,5.672922509,68.07507011,42,6.043574382,7.800087504,0.21138944,2.53667328,8.126957247,0.969043237,3.654429023,2.543513672,9.892617829,9.112081768,4.060821698,0.191581042,3.21280548,6.548399495,5.602563356,1.455506931,2.937867522,1.609162074,1.35264663,0.191581042,0.347987809,2.758762833
23795,41933,74,45,4,17,1,1993,3,9,Investment,Krjukovo,10842309.74,85219,0.06217241,0.161531741,5767,5648,30,2,0,4,1,no,no,221709,5767,5648,13872,49415,10654,8,146,11,65,2,20,184,131,36,28.24716746,22.11408995,262.7209873,21.89341561,0.208913477,17.65678023,0.241865608,0.16730869,1.904168229,22.85001874,28,1.989059374,3.639747669,0.329846945,3.95816334,37.99691136,5.683753152,8.159398522,1.515817336,28.63509086,44.77191032,0.825927202,0.294433296,6.867243474,6.808868513,29.28599354,13.3170722,1.442570531,4.471303612,4.602834451,0.294433296,1.326171935,6.23922677
23797,41933,32,18,6,9,2,1962,1,7,Investment,Danilovskoe,12495435.25,91100,0.027650988,0.341071945,5947,5664,2300,3,0,11,48,no,no,102590,5947,5664,13855,24296,10869,47,0,0,288,21,86,198,44,8,0.211945253,0.081165801,0.973989613,0.081165801,0.264083204,3.07571855,0.180709734,0.538195211,0.992665817,11.91198981,65,2.544585098,3.043060288,0.118404748,1.420856981,5.538661911,0.077285821,2.665605149,0.110238225,7.646943839,3.408030563,1.723580813,0.778029958,2.401638189,5.470285682,2.829985471,0.940687832,1.435129042,0.876090077,0.6166887,0.507281683,0.567152713,0.881651837
23798,41933,43,19,6,14,1,NA,1,8,Investment,Juzhnoe Butovo,26155137.04,178264,0.137846204,0.041116354,14080,14892,NA,1,0,4,4,no,no,102618,14080,14892,34341,19906,27123,173,607,19,245,34,299,439,109,799,10.61375212,8.15047151,82.23863868,6.85321989,1.246909945,2.587548678,0.480923833,0.553977718,1.760590545,21.12708654,39,3.057842165,4.120422626,0.260822922,3.129875066,26.94301606,0.310609699,1.941593276,1.037791384,8.760955161,18.49202908,3.053156451,4.383177398,0.005455899,12.80508582,18.38220679,10.58682987,8.241224135,20.22298715,9.04427775,2.642067881,0.284102628,4.626304711
23799,41933,58,33,15,22,4,2010,2,10,Investment,Kurkino,7792845.494,21155,0.528252203,0,2539,2733,920,0,0,4,0,no,no,942118,2539,2733,5971,197154,4971,37,116,29,164,14,45,86,8,357,8.839330797,5.196721225,60.54331752,5.04527646,0.143096744,0.571148397,0.353214137,1.761767754,4.545738358,54.5488603,41,4.612219452,6.798072044,0.203414731,2.440976767,20.46605339,2.30533506,2.408354865,2.894114803,10.65698745,21.60881588,5.3200884,0.777158723,1.51208387,3.941309081,9.667517431,3.429742565,5.222026566,10.57323091,4.752456432,0.270693865,1.735790789,0.650702612
23802,41933,58,30,10,12,1,2004,2,12,Investment,Kosino-Uhtomskoe,14883622.34,72131,0.024444186,0.158249043,7567,5731,NA,1,0,0,0,no,no,102828,7567,5731,15057,26154,12659,12,793,36,179,298,382,306,42,176,2.590496431,1.55501403,18.66016835,1.55501403,0.593232984,0.524531119,0.373105243,0.73311954,4.128916326,49.54699591,35,4.054192425,5.829773539,0.176366291,2.116395487,17.44969132,2.954233148,2.960150431,2.597976026,8.20677568,13.05368171,0.488500082,0.432447832,4.379891093,4.379891093,16.38123738,3.964842529,1.179754648,6.900500966,3.186944433,2.555686894,3.724479403,2.370730233
23819,41934,38,NA,2,17,1,NA,1,1,OwnerOccupier,Poselenie Vnukovskoe,25536296.81,4001,0.496315283,0.007122317,275,264,NA,0,0,1,0,no,no,17790,275,264,646,3796,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.596394134,2.077115314,24.92538377,2.077115314,1.545729905,4.894844728,0.214336177,0.117489727,4.090547724,49.08657269,24,4.090547724,5.225925692,0.279753288,3.357039452,22.2224338,2.959485178,3.474052295,1.686871253,17.84544931,16.02481569,6.788675797,1.884938815,2.876572599,3.070732187,14.37739525,8.628215043,2.407790347,13.37247221,9.660009871,1.472892849,4.445599365,1.327970976
23853,41934,74,NA,3,17,1,NA,3,1,OwnerOccupier,Poselenie Moskovskij,40366999.51,21819,0.492839845,0.075778755,1497,1437,NA,0,0,2,3,no,no,7341,1497,1437,3523,1566,2756,0,1,0,0,0,0,1,0,0,8.45855358,6.732361525,68.40294361,5.700245301,3.53267974,6.520122631,0.183506282,0.238926062,7.71367771,92.56413252,24,8.623782665,11.93551068,0.133601776,1.603221313,23.37369741,0.478623108,6.886762445,3.673876085,15.26959574,13.44896211,9.62496385,1.869427067,6.507849129,6.702008717,11.80154167,10.56646531,6.039066877,10.79661863,9.907036683,0.980816915,0.980816915,4.471585757
23870,41935,47,NA,2,1,1,NA,1,1,OwnerOccupier,Poselenie Rjazanovskoe,41335397.7,17790,0.098199267,0.051815435,1244,1227,NA,0,0,0,0,no,no,7122,1244,1227,2935,1607,2325,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.65979025,12.01460093,144.1752111,12.01460093,6.398656382,5.820789272,0.055781574,0.982061176,3.306880248,39.68256297,114,3.306880248,6.338723938,1.460157669,17.52189203,32.18003713,5.011033455,6.094233069,2.216060073,16.7976537,26.52872762,7.504749687,1.708026653,9.969915154,8.559825075,26.41890533,16.378118,14.24499972,28.25968569,14.53624517,4.27983442,6.270992252,7.99584455
23882,41935,47,31,6,12,1,1969,2,8,Investment,Nagatino-Sadovniki,7750777.821,76284,0.094680962,0.313924552,4935,4625,3855,2,0,10,11,no,no,76156,4935,4625,11461,19547,8992,42,0,0,94,0,3,127,46,10,2.143276825,1.463243402,17.29281634,1.441068028,0.668512692,1.45136183,0.376675796,0.054183503,1.48512273,17.82147276,2,1.714902238,2.457850377,0.057750821,0.693009852,7.767014621,0.984679775,2.639916626,1.207875304,5.528916642,8.023620284,4.206358921,0.753293326,1.078929213,10.0858754,4.200202429,1.02333166,1.278899976,0.931335654,0.668512692,0.180943895,0.551843696,1.896927121
23885,41935,38,NA,10,17,1,NA,1,1,OwnerOccupier,Poselenie Vnukovskoe,25536296.81,4001,0.496315283,0.007122317,275,264,NA,0,0,1,0,no,no,17790,275,264,646,3796,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.596394134,2.077115314,24.92538377,2.077115314,1.545729905,4.894844728,0.214336177,0.117489727,4.090547724,49.08657269,24,4.090547724,5.225925692,0.279753288,3.357039452,22.2224338,2.959485178,3.474052295,1.686871253,17.84544931,16.02481569,6.788675797,1.884938815,2.876572599,3.070732187,14.37739525,8.628215043,2.407790347,13.37247221,9.660009871,1.472892849,4.445599365,1.327970976
23888,41935,60,NA,16,20,1,NA,2,1,OwnerOccupier,Poselenie Vnukovskoe,25536296.81,4001,0.496315283,0.007122317,275,264,NA,0,0,1,0,no,no,17790,275,264,646,3796,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.152791625,1.722233308,20.6667997,1.722233308,1.234234528,4.566595488,0.427247711,0.353641752,3.735665718,44.82798861,24,3.735665718,4.782323183,0.63001355,7.560162595,21.90579236,2.808076717,3.688405454,1.727223335,17.36666121,15.54602758,6.433793791,1.519553042,2.521690593,2.715850181,13.89860714,8.355285069,2.052908341,12.8936841,9.479092564,1.806570293,4.338453269,1.192543207
23891,41935,43,27,2,2,2,1952,2,5,Investment,Poselenie Shherbinka,7878765.473,32241,0.05707006,0.211401214,2041,1892,NA,0,0,1,0,no,no,39873,2041,1892,4724,7467,3681,0,1,0,0,0,0,2,0,0,8.302689674,6.408618519,76.90342223,6.408618519,1.973749585,1.784234592,0.694411237,0.379954664,1.315989175,15.7918701,39,1.315989175,1.809360183,0.343995052,4.127940619,26.00239755,0.037891715,2.082054064,0.718184391,8.521914562,18.25298848,2.165907632,3.545165544,2.721452964,12.56604523,18.14316619,9.786360933,7.285862577,19.98394655,8.115833825,2.786799746,0.781791372,3.870792247
23903,41936,39,20,5,14,1,1998,1,8,Investment,Akademicheskoe,5704502.19,106445,0.043127101,0.151346216,5506,5889,830,4,0,1,10,no,no,1362363,5506,5889,14297,291222,10653,81,0,0,205,0,0,304,21,49,1.958173188,0.825308218,9.903698613,0.825308218,0.216523211,1.7342222,0.273326601,0.173614006,1.850115922,22.20139107,42,1.850115922,3.239182832,0.233773013,2.805276155,6.226393492,1.144449794,1.571413159,0.184578706,6.087109464,8.913961414,2.15485358,0.44561972,0.808089764,6.949445768,3.739584898,0.966120791,1.910288555,1.314181257,1.065087327,0.493682943,0.655735912,0.395411729
23912,41936,32,18,1,9,1,1970,1,6,Investment,Caricyno,8287309.439,125354,0.071119749,0.265088676,5797,5288,1937,3,0,2,0,no,no,145576,5797,5288,13804,33117,10338,129,0,0,54,1,0,252,75,13,2.040247905,1.056577167,12.678926,1.056577167,0.239401001,0.312748825,0.315678322,0.916167858,0.748572177,8.982866124,29,0.748572177,1.655241673,0.089595455,1.075145459,14.34056435,2.849074942,5.135108825,0.573691249,3.594286239,8.274740535,0.718301051,0.794422013,5.086364702,9.780752902,2.232493094,1.4236248,1.756893559,5.478752244,1.408937522,0.361900679,2.159430416,1.363083793
23915,41936,29,29,12,19,1,2016,1,1,OwnerOccupier,Poselenie Shherbinka,7878765.473,32241,0.05707006,0.211401214,2041,1892,NA,0,0,1,0,no,no,39873,2041,1892,4724,7467,3681,0,1,0,0,0,0,2,0,0,9.147545521,6.88228772,82.78783103,6.898985919,3.595447393,1.95886125,0.06571528,1.073876005,2.349277288,28.19132746,39,2.332579089,3.332866917,0.448242527,5.378910322,28.04929978,1.982066112,4.427449966,1.213055338,11.1176666,20.84874052,2.835505255,3.091088274,5.317205005,14.05114052,20.73891823,12.24514484,7.759531778,22.57969859,10.38617684,0.428273073,2.793445679,4.103196871
23931,41936,64,45,2,12,1,1978,3,6,Investment,Zapadnoe Degunino,7632939.805,78810,0.051843748,0.43788524,5519,5735,1084,0,0,5,3,no,no,87713,5519,5735,13390,17236,10557,55,11,0,28,1,2,95,58,57,2.455321168,1.369470232,6.855991933,0.571332661,0.617964994,2.434417832,0.476552567,0.063954043,3.093546348,37.12255617,64,3.050455142,4.092520101,0.31684594,3.802151281,12.93497808,0.412993994,4.157270196,0.481229123,12.49871955,15.41074254,1.811544149,1.547287184,2.176222089,5.873010658,5.757686701,2.195922274,1.466883366,2.853513896,2.053041503,0.215277496,0.945624526,0.584807573
23933,41936,40,NA,2,22,1,NA,1,1,OwnerOccupier,Poselenie Shherbinka,7878765.473,32241,0.05707006,0.211401214,2041,1892,NA,0,0,1,0,no,no,39873,2041,1892,4724,7467,3681,0,1,0,0,0,0,2,0,0,13.48660502,7.452168749,89.62640337,7.468866947,3.545038002,2.088125664,0.013266327,1.16412343,2.919158316,35.0298998,39,2.902460118,7.671926416,0.392615736,4.711388834,28.15157234,1.921730588,4.373373313,1.133269037,11.68754763,21.41862155,3.405386283,2.97212885,5.887086033,13.90903436,21.30879926,12.34782747,8.329412807,23.14957962,10.47349671,0.557908016,2.781995412,4.228441584
23937,41937,63,60,6,17,1,NA,2,1,OwnerOccupier,Tekstil'shhiki,4808269.831,101708,0.112559644,0.118537385,5879,6207,1183,1,0,0,1,no,no,101982,5879,6207,14884,19401,11252,59,0,0,206,1,0,246,63,20,1.015404016,0.413572103,4.96286524,0.413572103,0.289782163,0.717996196,0.070503452,1.833406398,2.185793119,26.22951742,17,2.185793119,3.230680273,0.149871715,1.798460582,10.46047102,1.605609648,4.376955557,1.218104729,6.404469837,3.990907123,2.154019987,0.731839713,1.720598935,1.672684539,2.623357954,1.975383281,2.40711831,2.697043287,1.699979491,1.434596332,1.379271268,2.001632115
23941,41937,56,37,5,5,1,1962,3,5,Investment,Tekstil'shhiki,4808269.831,101708,0.112559644,0.118537385,5879,6207,1183,1,0,0,1,no,no,101982,5879,6207,14884,19401,11252,59,0,0,206,1,0,246,63,20,0.753797499,0.750160956,9.001931471,0.750160956,0.391097806,0.521545509,0,1.074989697,1.12245579,13.46946948,3,1.305399825,1.416795035,0.183102803,2.197233641,8.876799576,0.102644511,2.595109158,0.972804012,5.566928005,5.051303158,1.194009505,0.86787763,1.34375401,1.27876418,2.223778454,1.658635232,2.59201687,2.100424942,0.764327322,1.328063678,1.373152575,2.607026952
23946,41937,38,19,9,15,1,1998,1,8,Investment,Koptevo,4787424.272,96959,0.03845587,0.122090347,6507,6566,1894,4,0,0,7,no,no,78810,6507,6566,15510,17662,12269,101,2,0,216,1,9,290,39,51,1.559952721,1.124537168,12.17224619,1.014353849,0.29463401,0.975744027,0.025259583,0.717887917,1.326788225,15.9214587,9,1.326788225,1.812766544,0.281541206,3.378494466,10.48206518,2.51311876,2.675224609,0.717887917,8.763641267,18.2967819,1.334541761,0.130191456,2.583767461,0.677538692,1.34095614,0.670086745,1.355681306,1.301465423,0.29463401,2.301565879,1.020821829,0.50603809
23970,41939,48,45,4,22,6,2015,2,8,OwnerOccupier,Mitino,12583535.69,178473,0.194702869,0.069753361,13087,13670,NA,1,0,11,4,no,no,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,0.059640878,0.031808467,0.381701605,0.031808467,0.249131302,0.528763787,0.55797958,0.624706911,3.213865715,38.56638859,4,2.738477797,3.53296847,0.121737018,1.46084422,18.7528432,1.74485586,2.091602989,1.663274969,5.657051233,26.8151501,0.952690705,0.341012026,1.12439695,6.957170213,6.307953906,4.102199295,2.637733749,9.825594514,0.249131302,0.179545077,0,0.171437871
23973,41939,52,32,2,9,1,1964,2,7,Investment,Nizhegorodskoe,7506452.02,43795,0.007670134,0.486245621,2418,2514,NA,0,0,6,19,no,no,19940,2418,2514,5866,4851,4632,24,0,0,147,0,5,152,25,6,3.290158905,2.581432842,25.67867171,2.139889309,0.696547531,0.844923369,0.003983014,0.350416398,0.534171768,6.41006122,68,0.534171768,0.667714718,0.205786323,2.469435877,8.466311144,2.287124665,3.082574926,0.041674082,5.649014125,13.12667665,4.071364866,0.683988807,1.631725391,7.813543073,6.240004277,0.138590787,6.162638849,5.352820276,2.232348799,1.431312761,0.692535897,1.632363322
23974,41939,79,76,19,25,1,2015,1,1,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,1564,540,0,0,0,0,no,no,247469,1706,1564,3831,55710,3112,3,0,0,10,0,1,7,10,23,1.001468374,0.801174699,1.033900325,0.08615836,0.480734926,2.852369045,1.939616792,0.524267228,3.891825511,46.70190613,75,3.371933232,4.369377933,0.107705526,1.292466306,19.6919043,3.481845093,4.331122879,3.024246456,7.006239242,10.01671425,3.588658135,2.757150079,6.949563665,6.949563665,13.34426991,6.26057258,3.571475412,8.488200309,5.08718099,2.301475297,5.405910688,3.576477235
23989,41939,51,51,12,1,1,2014,1,1,OwnerOccupier,Poselenie Sosenskoe,66772450.69,9553,0.336176896,0.072157581,656,629,NA,0,0,0,1,no,yes,13890,656,629,1542,3134,1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.257616701,6.353802124,76.24562549,6.353802124,3.721006785,4.111606775,0.645744479,0.234051577,10.510523,126.1262759,47,13.60326794,13.07308792,0.233994815,2.807937779,21.273108,1.076989445,3.331576821,4.580058749,7.490273533,4.234493132,6.364766878,0.32807563,8.174129388,8.7111325,12.07085693,7.070856937,5.911373857,8.893300825,5.816740825,4.19774835,3.369390832,5.150497792
23990,41939,52,30,11,14,1,1991,2,8,Investment,Krjukovo,10842309.74,85219,0.06217241,0.161531741,5767,5648,30,2,0,4,1,no,no,221709,5767,5648,13872,49415,10654,8,146,11,65,2,20,184,131,36,28.84340305,22.36467534,267.813394,22.31778284,0.144029767,18.29205281,0.417808509,0.459017318,1.720516172,20.64619406,28,1.720516172,3.916292781,0.170265316,2.043183797,38.8773024,4.263275419,6.916345544,0.459017318,28.88567626,44.11399773,2.514995175,0.424080785,7.157115577,7.098740616,29.53657893,14.58815242,0.977324969,4.761175715,3.175074189,1.179484198,1.560222595,5.62572691
24000,41939,58,57,9,12,1,1980,3,6,Investment,Pokrovskoe Streshnevo,13089795.79,53786,0.183968555,0.150817539,3051,3433,2643,4,0,5,4,no,no,178473,3051,3433,7727,44237,6046,17,5,0,155,0,18,145,37,71,2.380313899,1.521668081,18.26001697,1.521668081,0.755659878,0.880577311,0.030492098,0.629059145,1.83422658,22.01071896,20,1.673849589,3.835437178,0.186228377,2.234740519,12.78877917,2.437427384,3.303507327,0.204517708,2.151425953,24.64114794,1.070774336,0.513611761,4.522539107,6.04684079,0.926552067,1.205797305,0.932372535,3.994567973,0.755659878,0.529536376,0.510301089,3.22272365
24004,41939,33,18,1,5,2,1958,1,7,Investment,Hamovniki,10071560.22,102726,0.048790576,0,6374,7538,4702,5,1,5,87,no,no,75377,6374,7538,16584,14705,13042,19,4,0,550,206,122,176,42,91,0.437802302,0.350241839,4.202902073,0.350241839,0.303583391,0.906315811,0.070079292,1.474143558,1.075621932,12.90746318,49,1.428871703,1.786089642,0.299409264,3.592911167,4.19489002,0.25496303,1.65961194,0.221616815,6.541578665,12.19522626,1.700841817,0.493001587,0.656722077,1.852894108,2.403602102,2.886029122,0.059855929,1.167245889,0.303583391,1.142049222,0.403752538,0.906315811
24006,41939,59,41,4,5,1,1968,3,5,Investment,Ochakovo-Matveevskoe,17526506.21,118843,0.133372781,0.309479124,7454,7715,990,0,0,6,4,no,no,111023,7454,7715,18269,29595,14168,81,1,4,66,0,2,134,106,57,5.508201212,4.258910028,51.10692034,4.258910028,0.631390002,1.72864037,0.220762464,0.939021275,1.173693117,14.0843174,63,1.173693117,1.904041771,0.167618519,2.011422224,10.49369249,2.459932634,2.461594173,0.546807457,17.72950765,11.89993806,1.063611096,0.358368455,3.709439846,6.577586288,8.136667101,3.300269051,2.984879828,4.966004665,3.589716504,0.099627906,1.61943587,2.116487375
24010,41939,92,68,4,6,2,1929,6,7,Investment,Presnenskoe,11638050.15,123280,0.068202173,0.042031587,7125,6856,1940,2,1,5,84,no,no,57999,7125,6856,16727,10184,13121,99,6,1,664,240,114,332,76,69,2.089251715,1.380893245,15.85803218,1.321502681,0.320884758,0.585218967,0.16191832,0.179082303,2.646942824,31.76331389,71,2.093029432,3.68410094,0.10826132,1.299135836,3.900572432,1.121598786,1.339885308,1.164189179,6.124113453,12.1689599,2.367527237,0.185260403,0.237708555,1.45795956,1.985823414,1.072410094,1.421787443,1.42836703,0.320884758,0.827337724,0.185673765,0.969159132
24012,41939,38,NA,4,17,1,NA,1,1,OwnerOccupier,Tekstil'shhiki,4808269.831,101708,0.112559644,0.118537385,5879,6207,1183,1,0,0,1,no,no,101982,5879,6207,14884,19401,11252,59,0,0,206,1,0,246,63,20,1.015404016,0.413572103,4.96286524,0.413572103,0.289782163,0.717996196,0.070503452,1.833406398,2.185793119,26.22951742,17,2.185793119,3.230680273,0.149871715,1.798460582,10.46047102,1.605609648,4.376955557,1.218104729,6.404469837,3.990907123,2.154019987,0.731839713,1.720598935,1.672684539,2.623357954,1.975383281,2.40711831,2.697043287,1.699979491,1.434596332,1.379271268,2.001632115
24021,41940,43,NA,4,17,1,NA,1,1,OwnerOccupier,Poselenie Sosenskoe,66772450.69,9553,0.336176896,0.072157581,656,629,NA,0,0,0,1,no,yes,13890,656,629,1542,3134,1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.233954565,5.801570545,69.61884654,5.801570545,3.41997061,5.406077673,0.193456792,0.309299783,9.688974124,116.2676895,47,9.692973808,13.78073735,0.844053837,10.12864604,22.56765524,1.444097663,4.585950641,3.852319982,12.90903719,6.328276,10.53321745,1.080226534,9.790860611,8.883295589,14.16463979,8.175954794,5.089824985,10.98708369,7.098232047,4.909210579,4.267267288,4.601111343
24023,41940,135,59,9,57,4,2007,3,22,Investment,Horoshevskoe,8568431.188,56535,0.063647724,0.236108458,4694,3893,NA,3,0,10,27,no,no,80791,4694,3893,10084,14636,8108,38,2,3,122,1,5,163,47,50,3.25316436,1.351230322,14.00983163,1.167485969,0.2104081,0.467497529,0.145856504,1.092909703,2.768626756,33.22352107,40,2.716723444,4.6913554,0.354111196,4.249334353,7.707433594,0.489448904,1.031695298,1.208470624,2.878081874,16.4425438,3.014062378,0,0.009031344,1.948962188,1.577427716,2.566230152,2.379056671,3.00671069,0.2104081,0.807907458,0.272064635,0.740286207
