"","row","column","cor","p"
"1246","big_market_raion","public_transport_station_min_walk",-0.0285776092442118,0.0148139398197613
"995","floor","railroad_station_walk_min",-0.0287267220759762,0.0143008435516845
"951","floor","railroad_station_walk_km",-0.0287267220804428,0.0143008435365526
"865","life_sq","green_zone_km",-0.0290504967189918,0.0132403813236901
"212","timestamp","full_all",-0.0291776287397967,0.0128433767074854
"482","university_top_20_raion","build_count_before_1920",-0.0294871698102483,0.0119204653310252
"302","timestamp","X16_29_all",-0.0295999384780892,0.0115991450753143
"1775","floor","ice_rink_km",-0.0296421692075529,0.0114808058655425
"231","big_market_raion","full_all",-0.0296943213248335,0.0113361441441644
"155","timestamp","office_raion",-0.0299488993438445,0.0106529607414432
"529","id","build_count_1946.1970",-0.0301050253889133,0.0102523230501284
"207","university_top_20_raion","big_market_raion",-0.0303040693803313,0.00976102727751149
"503","num_room","build_count_1921.1945",-0.0304225640293711,0.00947861388343729
"2403","big_market_km","price_doc",-0.0305391504395563,0.00920788262299554
"69","full_sq","preschool_quota",-0.031165783382911,0.00786759051395358
"870","raion_popul","green_zone_km",-0.0312227942522108,0.00775478239171812
"161","kitch_sq","office_raion",-0.0319613669275229,0.00641889012646502
"2085","floor","workplaces_km",-0.0321167236019453,0.00616575403719177
"472","num_room","build_count_before_1920",-0.0322293204574946,0.00598794605022945
"385","num_room","build_count_wood",-0.0323151886536153,0.00585546588341712
"138","timestamp","shopping_centers_raion",-0.0324667782917405,0.00562802211621172
"599","life_sq","build_count_after_1995",-0.0327423460373217,0.00523487817478574
"1686","build_count_1921.1945","fitness_km",-0.0329186862772712,0.00499649314689554
"1798","build_count_block","ice_rink_km",-0.0331175933186079,0.00473941289825008
"1719","kitch_sq","swim_pool_km",-0.0343867379292783,0.00336217114595794
"404","X16_29_all","build_count_wood",-0.034645781311991,0.00313043921290967
"137","id","shopping_centers_raion",-0.0348313354854858,0.00297350103024474
"899","metro_km_avto","green_zone_km",-0.0348543115445152,0.00295457600226845
"929","X16_29_all","industrial_km",-0.0349704765621683,0.00286056416806102
"1347","big_market_raion","big_road1_km",-0.0351989160946678,0.00268360872353224
"1336","green_zone_part","big_road1_km",-0.0353580009525604,0.00256634790955168
"2110","build_count_frame","workplaces_km",-0.0355110135136284,0.00245800143501151
"493","build_count_block","build_count_before_1920",-0.035666055678508,0.00235250105291218
"2162","university_top_20_raion","shopping_centers_km",-0.035944785316186,0.00217320079250904
"934","build_count_brick","industrial_km",-0.0361588968209885,0.00204407126750539
"2393","ID_railroad_station_walk","price_doc",-0.0362179187393294,0.00200973418567774
"2331","big_road1_km","big_church_km",-0.0363181397667567,0.00195263884122765
"2286","kitch_sq","big_church_km",-0.0364173794541416,0.0018975731749995
"1989","build_count_after_1995","public_healthcare_km",-0.03674396799544,0.00172626975104917
"52","num_room","indust_part",-0.0368763695887997,0.00166096540129113
"887","X16_29_all","green_zone_km",-0.0371301337807016,0.00154211130761839
"346","big_market_raion","X0_13_all",-0.0374445933509027,0.00140570372797155
"797","university_top_20_raion","school_km",-0.0374496507214704,0.00140360375896931
"440","floor","build_count_brick",-0.0375390275115782,0.00136696583358686
"53","kitch_sq","indust_part",-0.0379168732410571,0.00122161500064455
"1057","full_all","ID_railroad_station_walk",-0.0379195214758431,0.00122064863550353
"925","full_all","industrial_km",-0.037921988003824,0.00121974921181645
"1970","university_top_20_raion","public_healthcare_km",-0.0380639568278228,0.00116899958529348
"883","full_all","green_zone_km",-0.0381197319946805,0.00114960093951511
"1136","kitch_sq","railroad_station_avto_min",-0.0381754495995619,0.00113051970077449
"193","full_sq","big_market_raion",-0.0383535317110459,0.00107147858616452
"1626","build_count_frame","market_shop_km",-0.0385066690869464,0.00102300190932603
"400","full_all","build_count_wood",-0.0385525115428014,0.00100888980261793
"1658","floor","fitness_km",-0.0389703905047868,0.000888308845754304
"408","timestamp","build_count_frame",-0.039299281113258,0.000802953792181649
"395","university_top_20_raion","build_count_wood",-0.0394666205801431,0.00076250735791783
"864","full_sq","green_zone_km",-0.0395626813627964,0.000740152069925504
"1196","railroad_terminal_raion","public_transport_station_km",-0.039611781681044,0.000728961937788153
"1245","railroad_terminal_raion","public_transport_station_min_walk",-0.0396117816855956,0.000728961936758088
"210","railroad_terminal_raion","big_market_raion",-0.0396731222430469,0.000715202973896378
"1063","build_count_block","ID_railroad_station_walk",-0.0398081692947957,0.000685757181781987
"1974","big_market_raion","public_healthcare_km",-0.0401265700817402,0.000620734300479153
"353","timestamp","build_count_block",-0.040166676881603,0.000612963375271391
"513","university_top_20_raion","build_count_1921.1945",-0.0405406910277766,0.000544730332837418
"800","railroad_terminal_raion","school_km",-0.0406109117391006,0.000532736262001787
"1061","X16_29_all","ID_railroad_station_walk",-0.0407485196990357,0.000509942331274438
"2050","build_count_1946.1970","university_km",-0.0408003419431284,0.000501596419304029
"297","big_market_raion","X0_17_all",-0.0411765513887108,0.000444719834196361
"1343","university_top_20_raion","big_road1_km",-0.0416300388407191,0.00038416588805501
"530","timestamp","build_count_1946.1970",-0.0417875041975437,0.000365007610243717
"1624","build_count_block","market_shop_km",-0.0418977463099019,0.000352130426144015
"1660","num_room","fitness_km",-0.0419403976637094,0.000347263351647475
"1964","indust_part","public_healthcare_km",-0.0420663403935703,0.000333256290933726
"1113","build_count_before_1920","railroad_station_avto_km",-0.0423758180328898,0.000301049837406531
"407","id","build_count_frame",-0.042406676792725,0.000298003478112374
"1731","railroad_terminal_raion","swim_pool_km",-0.0424218901796165,0.000296512267145888
"2165","railroad_terminal_raion","shopping_centers_km",-0.0425714897577199,0.000282216173749683
"31","full_sq","raion_popul",-0.0425908135022998,0.000280417372195085
"758","university_top_20_raion","metro_km_walk",-0.0426616057093614,0.000273918837109477
"720","university_top_20_raion","metro_min_walk",-0.0426616057103431,0.000273918837020215
"897","build_count_after_1995","green_zone_km",-0.0427538207483876,0.000265665257508374
"2181","build_count_after_1995","shopping_centers_km",-0.0429287960406814,0.000250641263894735
"683","university_top_20_raion","metro_km_avto",-0.0431856757741526,0.000230021936899805
"1899","kitch_sq","basketball_km",-0.0434231083327544,0.000212388984514256
"1982","build_count_wood","public_healthcare_km",-0.0434931407371678,0.000207435502613373
"1613","university_top_20_raion","market_shop_km",-0.0435588139952611,0.00020288910001165
"1685","build_count_before_1920","fitness_km",-0.0437853054091065,0.000187917377774793
"1728","university_top_20_raion","swim_pool_km",-0.0438358485504908,0.000184721127286291
"436","id","build_count_brick",-0.043878401702494,0.000182069837735721
"67","id","preschool_quota",-0.0439008367459213,0.000180686455723444
"57","timestamp","children_preschool",-0.0440254609036619,0.000173180084671376
"233","timestamp","X0_6_all",-0.0440254609036619,0.000173180084671376
"863","timestamp","green_zone_km",-0.0440743869451431,0.000170314124914306
"56","id","children_preschool",-0.044217591914739,0.000162179758675052
"232","id","X0_6_all",-0.044217591914739,0.000162179758675052
"278","timestamp","X0_17_all",-0.0442676377295002,0.000159424269887687
"327","timestamp","X0_13_all",-0.0442764662461867,0.00015894277173234
"80","timestamp","children_school",-0.0442947829576847,0.000157948158087562
"255","timestamp","X7_14_all",-0.0442947829576847,0.000157948158087562
"647","university_top_20_raion","metro_min_avto",-0.0444249520007433,0.000151046745491046
"1020","build_count_frame","railroad_station_walk_min",-0.0445331924150665,0.000145525125934354
"976","build_count_frame","railroad_station_walk_km",-0.0445331924174982,0.000145525125812451
"326","id","X0_13_all",-0.0446138880107379,0.000141532890330698
"277","id","X0_17_all",-0.0449496197906474,0.000126004315431416
"79","id","children_school",-0.0449881816022377,0.000124327293508086
"254","id","X7_14_all",-0.0449881816022377,0.000124327293508086
"515","office_raion","build_count_1921.1945",-0.0451114129294179,0.000119107989416944
"1630","build_count_1946.1970","market_shop_km",-0.0453851233004611,0.000108244875979047
"1740","build_count_wood","swim_pool_km",-0.0456069060459851,0.000100135350918684
"1674","big_market_raion","fitness_km",-0.0459175576253754,0.0000897358080167443
"68","timestamp","preschool_quota",-0.0462664359472512,0.0000792749784124247
"1986","build_count_1921.1945","public_healthcare_km",-0.0463343230757419,0.0000773782284007041
"202","children_preschool","big_market_raion",-0.0464506290772684,0.0000742279997014705
"252","big_market_raion","X0_6_all",-0.0464506290772684,0.0000742279997014705
"1375","railroad_station_avto_min","big_road1_km",-0.0466407376683045,0.0000693384560395138
"873","children_preschool","green_zone_km",-0.0470399319150689,0.0000600449616865451
"884","X0_6_all","green_zone_km",-0.0470399319150689,0.0000600449616865451
"635","floor","metro_min_avto",-0.0473207727564304,0.0000542274124291087
"1673","railroad_terminal_raion","fitness_km",-0.0478380345613134,0.0000448825506640382
"898","metro_min_avto","green_zone_km",-0.0479288796299483,0.0000434077698243662
"1670","university_top_20_raion","fitness_km",-0.0482137810649524,0.0000390750553640462
"2237","X16_29_all","office_km",-0.0482609415270244,0.0000383986804601832
"437","timestamp","build_count_brick",-0.0483742138987081,0.0000368192332302897
"862","id","green_zone_km",-0.0484694573445804,0.0000355390990249838
"535","num_room","build_count_1946.1970",-0.0485887679008931,0.0000339950558250202
"2156","indust_part","shopping_centers_km",-0.048657950506982,0.0000331291422606128
"1386","kitch_sq","big_road2_km",-0.0488217576103581,0.0000311616321040376
"116","indust_part","healthcare_centers_raion",-0.0493063805192571,0.0000259702339859835
"888","X0_13_all","green_zone_km",-0.0493755507247903,0.0000253000463095177
"439","life_sq","build_count_brick",-0.0494060067057235,0.0000250102040919575
"2233","full_all","office_km",-0.049667637031862,0.0000226471547435381
"886","X0_17_all","green_zone_km",-0.0498153691782883,0.0000214083254626019
"1069","build_count_1946.1970","ID_railroad_station_walk",-0.0508680460408697,0.0000142748789344616
"1961","kitch_sq","public_healthcare_km",-0.0510578454831138,0.0000132579946472422
"875","children_school","green_zone_km",-0.0511379897382152,0.0000128496895581698
"885","X7_14_all","green_zone_km",-0.0511379897382152,0.0000128496895581698
"423","university_top_20_raion","build_count_frame",-0.0513294724380189,0.0000119221648016143
"564","full_sq","build_count_1971.1995",-0.0515048875587472,0.0000111288324144976
"398","railroad_terminal_raion","build_count_wood",-0.0515074046447493,0.0000111178240080889
"1958","floor","public_healthcare_km",-0.0517118550651448,0.0000102575589160381
"2295","university_top_20_raion","big_church_km",-0.0517340974008056,0.0000101679001476285
"176","floor","railroad_terminal_raion",-0.0522381325358767,0.00000832577998410855
"358","num_room","build_count_block",-0.0526899506169457,0.00000694946192147938
"469","life_sq","build_count_before_1920",-0.0533608348722518,0.00000530000595411195
"2356","green_zone_part","price_doc",-0.0536544527871289,0.00000470263538954185
"1372","railroad_station_walk_min","big_road1_km",-0.0537064779195738,0.00000460374822131016
"1371","railroad_station_walk_km","big_road1_km",-0.0537064779232613,0.00000460374821442677
"1337","indust_part","big_road1_km",-0.0538145197134251,0.00000440471118201557
"1160","build_count_before_1920","railroad_station_avto_min",-0.0538485208194374,0.00000434379758473824
"2321","green_zone_km","big_church_km",-0.0541401834982083,0.00000385341005082473
"562","id","build_count_1971.1995",-0.0542308937820354,0.0000037120335725227
"29","id","raion_popul",-0.0546198734411372,0.00000316020055834976
"2283","floor","big_church_km",-0.0546281200493057,0.00000314939950207815
"1041","max_floor","ID_railroad_station_walk",-0.0551939998409673,0.0000024871329802334
"1066","build_count_brick","ID_railroad_station_walk",-0.0557399154687596,0.00000197631076259697
"544","healthcare_centers_raion","build_count_1946.1970",-0.0562056586444426,0.00000162162399308663
"2176","build_count_brick","shopping_centers_km",-0.0563259011399146,0.00000154050600853495
"1292","university_top_20_raion","kremlin_km",-0.0567245785511735,0.00000129852654895402
"30","timestamp","raion_popul",-0.0567419049517068,0.00000128888593642351
"1683","build_count_frame","fitness_km",-0.0567840784182486,0.00000126570694214401
"563","timestamp","build_count_1971.1995",-0.0568386330519604,0.00000123631728032869
"1389","indust_part","big_road2_km",-0.0568757485491703,0.00000121669879793451
"1318","green_zone_km","kremlin_km",-0.0575348797839738,0.000000914339722823954
"2299","big_market_raion","big_church_km",-0.0575403314715585,0.000000912169980660238
"1236","indust_part","public_transport_station_min_walk",-0.0576226230377666,0.000000880014356274827
"1187","indust_part","public_transport_station_km",-0.0576226230377777,0.000000880014356274827
"1255","build_count_frame","public_transport_station_min_walk",-0.0583929611813037,0.00000062744434492501
"1206","build_count_frame","public_transport_station_km",-0.0583929612089953,0.000000627444337153449
"671","floor","metro_km_avto",-0.0584444137840675,0.00000061333429490773
"1741","build_count_frame","swim_pool_km",-0.0585898990978528,0.000000575072393038667
"1414","build_count_after_1995","big_road2_km",-0.0587773327679537,0.000000529158081352676
"534","max_floor","build_count_1946.1970",-0.0595966072877559,0.000000366738485801932
"825","floor","park_km",-0.0603874535424061,0.000000256262594700019
"2228","university_top_20_raion","office_km",-0.0607263651135814,0.000000219473107021528
"2188","green_zone_km","shopping_centers_km",-0.0623750413439711,0.000000102070495389128
"1744","build_count_1921.1945","swim_pool_km",-0.0628751681837414,0.0000000806076878578921
"837","university_top_20_raion","park_km",-0.0630191962477968,0.0000000752848254848004
"617","full_all","build_count_after_1995",-0.0633208019584915,0.0000000652183360649872
"1457","X16_29_all","railroad_km",-0.0634601378392741,0.0000000610204708983986
"1973","railroad_terminal_raion","public_healthcare_km",-0.0638897175201402,0.0000000496608252298358
"2401","railroad_km","price_doc",-0.0639866933521778,0.0000000473957104674128
"1640","industrial_km","market_shop_km",-0.0642236650847212,0.0000000422738737348993
"2223","children_preschool","office_km",-0.0642917870555907,0.000000040903648246271
"2234","X0_6_all","office_km",-0.0642917870555907,0.000000040903648246271
"1790","railroad_terminal_raion","ice_rink_km",-0.0643788079244045,0.0000000392157999407061
"785","floor","school_km",-0.0652399216784505,0.0000000257688441696047
"1257","build_count_before_1920","public_transport_station_min_walk",-0.0656655810175053,0.0000000208976360660529
"1208","build_count_before_1920","public_transport_station_km",-0.0656655810317739,0.0000000208976358440083
"1286","indust_part","kremlin_km",-0.0657438224073822,0.0000000201052419157577
"593","build_count_before_1920","build_count_1971.1995",-0.0657644261105471,0.0000000199014769108885
"1616","railroad_terminal_raion","market_shop_km",-0.065995581742718,0.0000000177484840158115
"1071","build_count_after_1995","ID_railroad_station_walk",-0.0660550638585494,0.0000000172321361624483
"545","university_top_20_raion","build_count_1946.1970",-0.0661758444197406,0.0000000162281637017259
"367","healthcare_centers_raion","build_count_block",-0.0662192912106049,0.0000000158810988803992
"1154","X16_29_all","railroad_station_avto_min",-0.0662532509077647,0.0000000156148487473473
"840","railroad_terminal_raion","park_km",-0.0667103785104949,0.0000000124264749601366
"2027","indust_part","university_km",-0.0667613422134465,0.0000000121129311025925
"486","big_market_raion","build_count_before_1920",-0.0667858895340992,0.0000000119646645924121
"2100","railroad_terminal_raion","workplaces_km",-0.0669443156860494,0.0000000110493112437382
"303","full_sq","X16_29_all",-0.066991114936275,0.0000000107921906966624
"1407","build_count_wood","big_road2_km",-0.0671804726965988,0.00000000980991821109001
"426","railroad_terminal_raion","build_count_frame",-0.0671989101248015,0.00000000971905578239785
"213","full_sq","full_all",-0.0673558452986178,0.00000000897805696453702
"812","build_count_before_1920","school_km",-0.067403579917058,0.00000000876377170833109
"1019","build_count_wood","railroad_station_walk_min",-0.0674619253741172,0.00000000850859827039585
"975","build_count_wood","railroad_station_walk_km",-0.0674619253743148,0.00000000850859827039585
"2399","big_road1_km","price_doc",-0.0676176833513069,0.00000000786225595739154
"1778","kitch_sq","ice_rink_km",-0.0678397041945263,0.00000000702277791475581
"615","railroad_terminal_raion","build_count_after_1995",-0.0679168040998629,0.00000000675217526335814
"2024","kitch_sq","university_km",-0.0679267434496656,0.00000000671803723761855
"723","railroad_terminal_raion","metro_min_walk",-0.0679885767770329,0.0000000065094001300281
"761","railroad_terminal_raion","metro_km_walk",-0.0679885767776718,0.0000000065094001300281
"746","floor","metro_km_walk",-0.0679925579521733,0.00000000649618492332138
"708","floor","metro_min_walk",-0.0679925579542715,0.00000000649618492332138
"1411","build_count_1921.1945","big_road2_km",-0.0683910492163732,0.00000000529744936805798
"2166","big_market_raion","shopping_centers_km",-0.068488118903004,0.00000000503977837240654
"305","floor","X16_29_all",-0.0685065617749352,0.00000000499221952665607
"215","floor","full_all",-0.0686272115027007,0.00000000469169592065555
"621","X16_29_all","build_count_after_1995",-0.0689884314947081,0.00000000389340515383196
"194","life_sq","big_market_raion",-0.0692977944121061,0.00000000331614691262416
"846","X16_29_all","park_km",-0.0693618667716046,0.00000000320746273985151
"1851","big_market_raion","stadium_km",-0.0696378554679212,0.00000000277764611311682
"368","university_top_20_raion","build_count_block",-0.0697211653578673,0.00000000265930721887742
"2357","indust_part","price_doc",-0.0699685162816304,0.00000000233614994016307
"2231","railroad_terminal_raion","office_km",-0.0701358000670578,0.00000000213962803030654
"686","railroad_terminal_raion","metro_km_avto",-0.0703028710695892,0.00000000195946303627181
"382","life_sq","build_count_wood",-0.0703620022397812,0.00000000189930915439618
"2238","X0_13_all","office_km",-0.0704758738476119,0.00000000178849401955006
"1461","build_count_frame","railroad_km",-0.0706325289386533,0.0000000016462800012107
"109","life_sq","healthcare_centers_raion",-0.0708667440685567,0.00000000145398937334562
"972","X16_29_all","railroad_station_walk_km",-0.0709394684831963,0.00000000139886857652982
"1016","X16_29_all","railroad_station_walk_min",-0.070939468488301,0.00000000139886857652982
"1732","big_market_raion","swim_pool_km",-0.0712902123096991,0.00000000116036735775538
"1453","full_all","railroad_km",-0.0713217357953689,0.00000000114098597236989
"788","kitch_sq","school_km",-0.0714963683902636,0.00000000103920161365068
"1157","build_count_wood","railroad_station_avto_min",-0.0719760074531602,0.000000000803066502186311
"841","big_market_raion","park_km",-0.0722821134377032,0.00000000068065864056166
"2298","railroad_terminal_raion","big_church_km",-0.072333240807696,0.000000000662070842594176
"2391","railroad_station_walk_km","price_doc",-0.0723641969784829,0.000000000651058318368314
"2392","railroad_station_walk_min","price_doc",-0.0723641969830735,0.000000000651058318368314
"2236","X0_17_all","office_km",-0.0725084316828267,0.000000000602058847221087
"1460","build_count_wood","railroad_km",-0.0725749507051702,0.000000000580691494889152
"1374","railroad_station_avto_km","big_road1_km",-0.0726105402015099,0.000000000569564839736358
"1528","green_zone_km","bus_terminal_avto_km",-0.0726483462373131,0.000000000557973223180852
"432","X16_29_all","build_count_frame",-0.0726706632685443,0.000000000551239054402686
"1150","full_all","railroad_station_avto_min",-0.0729520769743913,0.000000000472834660314447
"1823","big_road1_km","ice_rink_km",-0.0730027487436545,0.000000000459923210627267
"1505","railroad_terminal_raion","bus_terminal_avto_km",-0.0732795093600472,0.000000000395248278550753
"1679","X16_29_all","fitness_km",-0.0734093847468137,0.000000000368046038090597
"500","life_sq","build_count_1921.1945",-0.0734423168271451,0.000000000361444207896966
"1607","indust_part","market_shop_km",-0.0737236998907899,0.000000000309554160082826
"2394","railroad_station_avto_km","price_doc",-0.0737613553318988,0.000000000303187253081205
"2029","preschool_quota","university_km",-0.0738185679257207,0.000000000293757462799249
"923","railroad_terminal_raion","industrial_km",-0.0741442573280721,0.000000000245289566436213
"1934","green_zone_km","basketball_km",-0.074299244491249,0.000000000225059082481494
"2308","build_count_frame","big_church_km",-0.0745919647326064,0.000000000191199944765685
"842","full_all","park_km",-0.0747989820692342,0.000000000170312652869598
"397","office_raion","build_count_wood",-0.0748649108991725,0.000000000164141589209521
"1675","full_all","fitness_km",-0.0752462249536865,0.000000000132509780925716
"650","railroad_terminal_raion","metro_min_avto",-0.0756770809905698,0.000000000103907771276113
"2225","children_school","office_km",-0.0756831729610065,0.000000000103550057417579
"2235","X7_14_all","office_km",-0.0756831729610065,0.000000000103550057417579
"1517","build_count_before_1920","bus_terminal_avto_km",-0.0761897069209139,0.0000000000776685382675169
"2101","big_market_raion","workplaces_km",-0.0762205830603743,0.0000000000763142882220791
"1722","indust_part","swim_pool_km",-0.0766711404626463,0.0000000000589905901904331
"1205","build_count_wood","public_transport_station_km",-0.0767592777436856,0.0000000000560831381335447
"1254","build_count_wood","public_transport_station_min_walk",-0.0767592777470773,0.0000000000560831381335447
"1627","build_count_brick","market_shop_km",-0.076819430147861,0.0000000000541797717801273
"428","full_all","build_count_frame",-0.0772166380290407,0.0000000000431061852879111
"1716","floor","swim_pool_km",-0.0772217999780873,0.0000000000429780655508694
"1395","university_top_20_raion","big_road2_km",-0.0776457698323466,0.0000000000336282113266861
"221","indust_part","full_all",-0.0780334230960149,0.0000000000268403077541279
"968","full_all","railroad_station_walk_km",-0.0785883604418373,0.0000000000193998150876951
"1012","full_all","railroad_station_walk_min",-0.0785883604470044,0.0000000000193998150876951
"1107","X16_29_all","railroad_station_avto_km",-0.0792810298776545,0.000000000012895906564836
"1737","X16_29_all","swim_pool_km",-0.0799468856536335,0.00000000000868061178493917
"311","indust_part","X16_29_all",-0.0805665899646606,0.00000000000598809890561824
"48","full_sq","indust_part",-0.0808008269427595,0.00000000000520028464734423
"2030","children_school","university_km",-0.0808685369598371,0.00000000000499200680792455
"2040","X7_14_all","university_km",-0.0808685369598371,0.00000000000499200680792455
"1209","build_count_1921.1945","public_transport_station_km",-0.0809230364400598,0.00000000000483058038014406
"1258","build_count_1921.1945","public_transport_station_min_walk",-0.0809230364423838,0.00000000000483058038014406
"531","full_sq","build_count_1946.1970",-0.0810875406221217,0.00000000000437339053860342
"1813","green_zone_km","ice_rink_km",-0.0812968021976096,0.00000000000385247389544929
"1056","big_market_raion","ID_railroad_station_walk",-0.0813835718280109,0.00000000000365485419706602
"2396","public_transport_station_km","price_doc",-0.0818024304366473,0.00000000000283195689121385
"2397","public_transport_station_min_walk","price_doc",-0.0818024304669916,0.00000000000283195689121385
"1514","build_count_wood","bus_terminal_avto_km",-0.0820025266112816,0.0000000000025059954111839
"1908","university_top_20_raion","basketball_km",-0.0821196166566547,0.00000000000233280061934238
"2173","build_count_block","shopping_centers_km",-0.0825877292680463,0.00000000000174971148680925
"907","life_sq","industrial_km",-0.0826708390352246,0.00000000000166222591246878
"2041","X0_17_all","university_km",-0.0827907644910441,0.00000000000154365409343882
"1161","build_count_1921.1945","railroad_station_avto_min",-0.0829244137278684,0.00000000000142130751612513
"1110","build_count_wood","railroad_station_avto_km",-0.0829680454423852,0.00000000000138333788868295
"1733","full_all","swim_pool_km",-0.0831608577369109,0.0000000000012276846206305
"1067","build_count_before_1920","ID_railroad_station_walk",-0.0832199855896884,0.00000000000118349774425042
"1369","green_zone_km","big_road1_km",-0.0834369448466792,0.0000000000010342837697408
"44","kitch_sq","green_zone_part",-0.0842407313161391,0.000000000000625721696678738
"49","life_sq","indust_part",-0.0843506496476537,0.000000000000583977310952832
"206","healthcare_centers_raion","big_market_raion",-0.084657879078889,0.000000000000480948614267618
"228","shopping_centers_raion","full_all",-0.0846930570981792,0.000000000000470512517836141
"2289","indust_part","big_church_km",-0.0847318060560042,0.000000000000459188242984965
"2043","X0_13_all","university_km",-0.0861725311322682,0.000000000000183408843668076
"849","build_count_wood","park_km",-0.0862609658602174,0.000000000000173194791841524
"1394","healthcare_centers_raion","big_road2_km",-0.0863618018630609,0.000000000000162536650805123
"592","build_count_brick","build_count_1971.1995",-0.0865200632142792,0.000000000000146549439250521
"695","build_count_wood","metro_km_avto",-0.0865399345890594,0.00000000000014477308241112
"1103","full_all","railroad_station_avto_km",-0.0867528330316795,0.000000000000126121335597418
"1902","indust_part","basketball_km",-0.0874575617912813,0.0000000000000799360577730113
"2028","children_preschool","university_km",-0.0878323614329666,0.0000000000000626165785888588
"2039","X0_6_all","university_km",-0.0878323614329666,0.0000000000000626165785888588
"801","big_market_raion","school_km",-0.0882126532028139,0.0000000000000488498130835069
"357","max_floor","build_count_block",-0.0882600686943803,0.0000000000000470734562441066
"1202","X16_29_all","public_transport_station_km",-0.0883219792130876,0.0000000000000452970994047064
"1251","X16_29_all","public_transport_station_min_walk",-0.0883219792799272,0.0000000000000452970994047064
"318","shopping_centers_raion","X16_29_all",-0.0886895439836472,0.000000000000035527136788005
"1754","green_zone_km","swim_pool_km",-0.0888931465709989,0.0000000000000310862446895044
"1023","build_count_1921.1945","railroad_station_walk_min",-0.0893061930746399,0.0000000000000235367281220533
"979","build_count_1921.1945","railroad_station_walk_km",-0.0893061930751374,0.0000000000000235367281220533
"399","big_market_raion","build_count_wood",-0.089388482492937,0.0000000000000224265050974282
"1518","build_count_1921.1945","bus_terminal_avto_km",-0.089834671335539,0.0000000000000166533453693773
"1198","full_all","public_transport_station_km",-0.0898537425585122,0.0000000000000164313007644523
"1247","full_all","public_transport_station_min_walk",-0.0898537426250781,0.0000000000000164313007644523
"773","build_count_before_1920","metro_km_walk",-0.0899066602814644,0.0000000000000159872115546023
"735","build_count_before_1920","metro_min_walk",-0.0899066602817195,0.0000000000000159872115546023
"372","big_market_raion","build_count_block",-0.0903437800937545,0.0000000000000117683640610267
"1464","build_count_1921.1945","railroad_km",-0.0904758659457873,0.0000000000000106581410364015
"809","build_count_wood","school_km",-0.0909278453911425,0.00000000000000799360577730113
"659","build_count_wood","metro_min_avto",-0.0910706537292785,0.000000000000007105427357601
"1330","life_sq","big_road1_km",-0.0917819746509913,0.00000000000000444089209850063
"517","big_market_raion","build_count_1921.1945",-0.0918211591699154,0.00000000000000444089209850063
"651","big_market_raion","metro_min_avto",-0.0931056136056859,0.00000000000000177635683940025
"770","build_count_wood","metro_km_walk",-0.0933011715214739,0.00000000000000155431223447522
"732","build_count_wood","metro_min_walk",-0.0933011715216887,0.00000000000000155431223447522
"698","build_count_before_1920","metro_km_avto",-0.0933203664392631,0.00000000000000155431223447522
"1230","floor","public_transport_station_min_walk",-0.0941048714978319,0.000000000000000888178419700125
"1181","floor","public_transport_station_km",-0.0941048715688323,0.000000000000000888178419700125
"1792","full_all","ice_rink_km",-0.0949922117594117,0.000000000000000444089209850063
"1111","build_count_frame","railroad_station_avto_km",-0.0950063486722236,0.000000000000000444089209850063
"662","build_count_before_1920","metro_min_avto",-0.0952436003931988,0.000000000000000444089209850063
"724","big_market_raion","metro_min_walk",-0.0953396896831536,0.000000000000000444089209850063
"762","big_market_raion","metro_km_walk",-0.0953396896844056,0.000000000000000444089209850063
"1617","big_market_raion","market_shop_km",-0.0953653138762478,0.000000000000000444089209850063
"902","school_km","green_zone_km",-0.0955306967364099,0.000000000000000444089209850063
"853","build_count_1921.1945","park_km",-0.095549989042518,0.000000000000000444089209850063
"452","university_top_20_raion","build_count_brick",-0.0959422999453299,0.000000000000000222044604925031
"2314","build_count_after_1995","big_church_km",-0.0959506511510959,0.000000000000000222044604925031
"813","build_count_1921.1945","school_km",-0.0960249976922777,0.000000000000000222044604925031
"699","build_count_1921.1945","metro_km_avto",-0.0965226791276335,0
"729","X16_29_all","metro_min_walk",-0.096952184671056,0
"767","X16_29_all","metro_km_walk",-0.0969521846716693,0
"1220","industrial_km","public_transport_station_km",-0.0976851142794834,0
"1269","industrial_km","public_transport_station_min_walk",-0.0976851143344744,0
"1796","X16_29_all","ice_rink_km",-0.0977882761950405,0
"2033","university_top_20_raion","university_km",-0.0981956198362185,0
"507","indust_part","build_count_1921.1945",-0.0985966051519279,0
"1874","industrial_km","stadium_km",-0.0988565897272667,0
"214","life_sq","full_all",-0.0989045296591692,0
"1410","build_count_before_1920","big_road2_km",-0.0993458565982936,0
"2395","railroad_station_avto_min","price_doc",-0.099387036141125,0
"2088","kitch_sq","workplaces_km",-0.099469232488609,0
"1114","build_count_1921.1945","railroad_station_avto_km",-0.0996129157793211,0
"304","life_sq","X16_29_all",-0.0996288698207304,0
"1184","kitch_sq","public_transport_station_km",-0.0998724158480457,0
"1233","kitch_sq","public_transport_station_min_walk",-0.0998724159326012,0
"687","big_market_raion","metro_km_avto",-0.100391071572667,0
"1422","industrial_km","big_road2_km",-0.101143499355534,0
"1628","build_count_before_1920","market_shop_km",-0.101481046752853,0
"2059","green_zone_km","university_km",-0.101504163494082,0
"663","build_count_1921.1945","metro_min_avto",-0.101802437100717,0
