id,price_doc,price_doc_predicted,ln(a+1),ln(pi+1),(ln(pi+1)-ln(a+1)),(ln(pi+1)-ln(a+1))^2
1031,6250000,4948551.239,15.64809218,15.41460561,-0.233486567,0.054515977
941,990000,4948329.178,13.80546123,15.41456074,1.609099508,2.589201226
17639,5700000,4948133.734,15.55597691,15.41452124,-0.141455666,0.020009705
11213,6700000,4947974.298,15.71761823,15.41448902,-0.303129213,0.09188732
13216,5900000,4947409.597,15.59046308,15.41437489,-0.176088192,0.031007052
2761,5400000,4947388.892,15.5019097,15.4143707,-0.087538996,0.007663076
3254,4800000,4947031.436,15.38412668,15.41429845,0.030171763,0.000910335
8896,4400000,4946782.022,15.29711533,15.41424803,0.117132703,0.01372007
13261,6950000,4946479.674,15.75425236,15.41418691,-0.340065455,0.115644513
15583,6577155,4946459.357,15.69911299,15.4141828,-0.284930192,0.081185214
27494,2000000,4945673.332,14.50865824,15.41402388,0.905365642,0.819686945
17624,5850000,4945321.384,15.58195239,15.41395271,-0.167999675,0.028223891
22852,5700000,4945099.386,15.55597691,15.41390782,-0.142069085,0.020183625
23340,3078500,4945037.549,14.93995335,15.41389532,0.47394197,0.224620991
21995,6150000,4944114.286,15.6319628,15.4137086,-0.218254206,0.047634899
20066,4800000,4944077.884,15.38412668,15.41370123,0.029574549,0.000874654
10461,4462000,4943188.103,15.31110788,15.41352125,0.10241337,0.010488498
12916,6145920,4942865.678,15.63129917,15.41345602,-0.217843148,0.047455637
2257,5700000,4942406.69,15.55597691,15.41336316,-0.142613751,0.020338682
6310,5850000,4942048.984,15.58195239,15.41329078,-0.168661611,0.028446739
24688,1000000,4941824.165,13.81551156,15.41324529,1.59773373,2.552753071
446,5500000,4941057.752,15.52025883,15.41309019,-0.107168644,0.011485118
9616,5750000,4940802.362,15.56471059,15.4130385,-0.151672087,0.023004422
7570,6250000,4939837.399,15.64809218,15.41284318,-0.235249006,0.055342095
15874,5650000,4939278.411,15.54716628,15.41273001,-0.13443627,0.018073111
7868,6500000,4938963.19,15.68731289,15.41266619,-0.2746467,0.07543081
13754,6350000,4938395.748,15.66396553,15.41255129,-0.251414237,0.063209118
5966,5800000,4937673.368,15.57336865,15.412405,-0.160963645,0.025909295
4621,6850000,4937613.569,15.73975936,15.41239289,-0.327366464,0.107168802
1054,6000000,4937258.499,15.60727019,15.41232098,-0.194949216,0.038005197
8174,7150000,4936928.689,15.78262305,15.41225418,-0.370368879,0.137173107
22023,7100000,4936659.341,15.77560548,15.41219962,-0.363405867,0.132063824
8094,6650000,4936390.754,15.71012756,15.41214521,-0.297982355,0.088793484
2648,4900000,4935731.769,15.40474597,15.4120117,0.007265737,5.27909E-05
304,4650000,4935223.321,15.35237799,15.41190868,0.059530692,0.003543903
16143,5335000,4934989.479,15.48979963,15.4118613,-0.077938329,0.006074383
14841,2000000,4934253.033,14.50865824,15.41171206,0.903053822,0.815506206
22283,3535520,4932382.16,15.07837123,15.41133283,0.332961599,0.110863426
6259,6400000,4931796.227,15.6718087,15.41121403,-0.260594676,0.067909585
21011,6150000,4931474.041,15.6319628,15.4111487,-0.220814104,0.048758869
9778,6050000,4931464.389,15.615569,15.41114674,-0.204422254,0.041788458
21607,1000000,4930817.453,13.81551156,15.41101555,1.595503989,2.545632979
17839,4400000,4930089.757,15.29711533,15.41086795,0.113752629,0.012939661
13671,6500000,4930000.846,15.68731289,15.41084992,-0.276462968,0.076431773
16019,6450000,4929469.836,15.67959084,15.4107422,-0.268848639,0.072279591
854,6400000,4928051.183,15.6718087,15.41045437,-0.261354331,0.068306087
15,5000000,4927812.972,15.42494867,15.41040603,-0.014542636,0.000211488
7130,6500000,4927143.514,15.68731289,15.41027017,-0.277042717,0.076752667
15298,4700000,4926340.88,15.36307328,15.41010726,0.047033979,0.002212195
466,6300000,4926306.711,15.65606035,15.41010032,-0.245960028,0.060496335
389,5200000,4926080.276,15.46416938,15.41005436,-0.054115019,0.002928435
21307,1000000,4925363.346,13.81551156,15.40990881,1.594397251,2.542102593
4431,6000000,4925260.384,15.60727019,15.4098879,-0.19738229,0.038959768
13939,6400000,4924981.352,15.6718087,15.40983125,-0.261977455,0.068632187
2156,4200000,4924960.304,15.25059532,15.40982698,0.159231654,0.02535472
19143,7600000,4924797.167,15.84365894,15.40979385,-0.433865086,0.188238913
7680,5400000,4924664.072,15.5019097,15.40976682,-0.092142872,0.008490309
26252,6600000,4924399.054,15.70258036,15.40971301,-0.29286735,0.085771285
24415,5500000,4923714.044,15.52025883,15.40957389,-0.110684938,0.012251156
26894,5097600,4922942.687,15.44428059,15.40941722,-0.034863375,0.001215455
8428,6150000,4922928.907,15.6319628,15.40941442,-0.222548382,0.049527782
16841,7000000,4922661.688,15.76142085,15.40936014,-0.352060711,0.123946744
4661,4321603,4922242.517,15.27913719,15.40927498,0.130137796,0.016935846
9436,6300000,4922203.127,15.65606035,15.40926698,-0.246793369,0.060906967
11299,5400000,4921999.704,15.5019097,15.40922565,-0.092684044,0.008590332
12576,5550000,4920923.375,15.52930867,15.40900695,-0.120301714,0.014472502
26719,1000000,4920751.072,13.81551156,15.40897194,1.593460379,2.539115979
5112,3731200,4920528.55,15.13224072,15.40892671,0.276685991,0.076555138
26821,2000000,4919766.447,14.50865824,15.40877182,0.900113582,0.81020446
14632,6190000,4919688.349,15.63844581,15.40875595,-0.22968986,0.052757432
4343,5800000,4919660.352,15.57336865,15.40875026,-0.164618393,0.027099215
698,3850000,4919532.409,15.16358397,15.40872425,0.245140282,0.060093758
21250,6000000,4919520.118,15.60727019,15.40872175,-0.198548444,0.039421485
20734,6200000,4919362.17,15.64006001,15.40868964,-0.231370368,0.053532247
22287,6500000,4919153.24,15.68731289,15.40864717,-0.278665717,0.077654582
11805,5700000,4918114.413,15.55597691,15.40843597,-0.147540939,0.021768329
14795,7800000,4917905.288,15.86963442,15.40839345,-0.461240973,0.212743235
23932,6200000,4917825.649,15.64006001,15.40837725,-0.231682758,0.053676901
30104,5419300,4917677.944,15.5054774,15.40834722,-0.097130181,0.009434272
24017,6600000,4917600.972,15.70258036,15.40833157,-0.294248793,0.086582352
11067,6200000,4916303.184,15.64006001,15.40806762,-0.231992387,0.053820468
6142,5400000,4915534.148,15.5019097,15.40791119,-0.093998511,0.00883572
1151,6100000,4915512.808,15.62379949,15.40790684,-0.215892648,0.046609636
21432,3000000,4914990.231,14.91412318,15.40780053,0.493677347,0.243717323
22330,4800000,4914763.473,15.38412668,15.40775439,0.023627706,0.000558268
1046,990000,4914473.131,13.80546123,15.40769531,1.602234081,2.56715405
20609,5800000,4914076.25,15.57336865,15.40761455,-0.165754096,0.02747442
19292,4800000,4914009.906,15.38412668,15.40760105,0.023474367,0.000551046
9224,260000,4912970.833,12.46844076,15.40738958,2.938948822,8.637420177
4907,5074710,4912797.892,15.43978014,15.40735438,-0.032425759,0.00105143
2916,6650000,4912678.525,15.71012756,15.40733008,-0.302797484,0.091686316
23690,5550000,4912632.627,15.52930867,15.40732074,-0.12198793,0.014881055
24840,5900000,4912603.503,15.59046308,15.40731481,-0.183148271,0.033543289
1648,5850000,4912410.103,15.58195239,15.40727544,-0.174676951,0.030512037
7417,6000000,4911947.504,15.60727019,15.40718127,-0.200088929,0.040035579
482,5650000,4911395.938,15.54716628,15.40706897,-0.140097312,0.019627257
17371,2000000,4910756.347,14.50865824,15.40693873,0.898280495,0.806907848
20588,6600000,4910687.32,15.70258036,15.40692468,-0.295655681,0.087412282
985,8500000,4910142.597,15.95557684,15.40681375,-0.548763094,0.301140933
15371,5100000,4910117.48,15.44475129,15.40680863,-0.037942664,0.001439646
6221,5700000,4909552.925,15.55597691,15.40669365,-0.149283263,0.022285493
20842,2000000,4909483.167,14.50865824,15.40667944,0.898021198,0.806442072
9828,4740002,4909115.386,15.37154833,15.40660452,0.035056195,0.001228937
112,6800000,4909066.532,15.73243332,15.40659457,-0.325838747,0.106170889
12202,5000000,4908850.149,15.42494867,15.40655049,-0.01839818,0.000338493
2706,5700000,4908270.215,15.55597691,15.40643234,-0.149544565,0.022363577
5304,4566650,4907360.637,15.33429067,15.40624701,0.071956339,0.005177715
11114,5450000,4907212.181,15.51112635,15.40621676,-0.104909592,0.011006022
3344,5750000,4906775.2,15.56471059,15.40612771,-0.158582881,0.02514853
3755,3771967,4906612.189,15.14310744,15.40609448,0.262987044,0.069162186
1661,6200000,4906348.638,15.64006001,15.40604077,-0.234019243,0.054765006
522,6700000,4906109.242,15.71761823,15.40599197,-0.311626259,0.097110925
12490,6250000,4905656.488,15.64809218,15.40589969,-0.242192495,0.058657205
15237,9300000,4905200.289,16.04552507,15.40580669,-0.639718378,0.409239603
7330,6600000,4904431.188,15.70258036,15.40564988,-0.296930476,0.088167708
4873,6100000,4903988.994,15.62379949,15.40555972,-0.218239777,0.0476286
3720,5900000,4902741.34,15.59046308,15.40530527,-0.185157811,0.034283415
25744,4622400,4902424.35,15.34642483,15.40524061,0.058815785,0.003459297
25439,5500000,4902063.942,15.52025883,15.40516709,-0.115091741,0.013246109
10817,3000000,4900976.93,14.91412318,15.40494532,0.490822141,0.240906374
495,1933333,4900868.199,14.47475653,15.40492313,0.930166603,0.86520991
5537,5400000,4900738.05,15.5019097,15.40489658,-0.097013118,0.009411545
18840,5400000,4900638.642,15.5019097,15.40487629,-0.097033403,0.009415481
3965,3676716,4899124.096,15.11753079,15.4045672,0.287036403,0.082389897
20965,5330000,4898917.527,15.48886198,15.40452503,-0.084336954,0.007112722
16998,6650000,4897823.707,15.71012756,15.40430173,-0.305825836,0.093529442
18405,7400000,4897745.947,15.81699069,15.40428585,-0.412704843,0.170325287
1930,6520000,4897647.804,15.69038509,15.40426581,-0.286119275,0.08186424
2983,7100000,4896996.386,15.77560548,15.4041328,-0.371472686,0.137991956
177,4400000,4896981.332,15.29711533,15.40412972,0.107014397,0.011452081
16706,5800000,4896974.754,15.57336865,15.40412838,-0.169240268,0.028642268
189,5500000,4896872.604,15.52025883,15.40410752,-0.116151313,0.013491127
1063,6200000,4896632.939,15.64006001,15.40405858,-0.236001436,0.055696678
6235,6000000,4895839.403,15.60727019,15.40389651,-0.203373689,0.041360857
10726,5650000,4895809.034,15.54716628,15.4038903,-0.143275978,0.020528006
7179,5470000,4895452.825,15.51478936,15.40381754,-0.110971816,0.012314744
20558,6134400,4895105.839,15.62942299,15.40374666,-0.225676335,0.050929808
19044,8500000,4895050.02,15.95557684,15.40373526,-0.551841582,0.304529132
13513,6600000,4894601.854,15.70258036,15.4036437,-0.298936661,0.089363127
1830,6200000,4894301.434,15.64006001,15.40358232,-0.236477693,0.055921699
3834,6400000,4894290.493,15.6718087,15.40358008,-0.268228622,0.071946594
25996,5350268,4893973.322,15.4926574,15.40351528,-0.089142122,0.007946318
18434,6900000,4893511.651,15.74703211,15.40342094,-0.343611177,0.118068641
323,990000,4892119.993,13.80546123,15.40313651,1.597675276,2.552566288
8113,3593000,4892035.923,15.09449834,15.40311932,0.308620979,0.095246909
22794,5100000,4892017.485,15.44475129,15.40311555,-0.041635739,0.001733535
26077,2117332,4891837.725,14.56566784,15.40307881,0.837410972,0.701257137
2546,6200000,4891617.666,15.64006001,15.40303382,-0.237026189,0.056181414
20650,7500000,4891535.575,15.83041371,15.40301704,-0.427396672,0.182667915
7335,3000000,4891463.108,14.91412318,15.40300223,0.488879045,0.239002721
1923,1000000,4890401.685,13.81551156,15.40278521,1.587273649,2.519437636
6569,4074000,4890217.773,15.22013612,15.4027476,0.182611478,0.033346952
20127,6550000,4890052.27,15.69497576,15.40271376,-0.292262005,0.08541708
6506,5170000,4889901.016,15.45838344,15.40268282,-0.055700616,0.003102559
6464,6650000,4889407.261,15.71012756,15.40258184,-0.307545719,0.094584369
13572,5500000,4888289.929,15.52025883,15.4023533,-0.117905535,0.013901715
22133,4880000,4888035.361,15.40065598,15.40230122,0.001645236,2.7068E-06
20534,7500000,4887910.664,15.83041371,15.40227571,-0.428138004,0.183302151
1743,4500000,4887905.997,15.31958818,15.40227475,0.082686576,0.00683707
5844,5500000,4887482.542,15.52025883,15.40218812,-0.118070716,0.013940694
2410,5900000,4887432.942,15.59046308,15.40217797,-0.188285111,0.035451283
4832,4994650,4887322.576,15.4238781,15.40215539,-0.021722712,0.000471876
4763,7000000,4885878.439,15.76142085,15.40185986,-0.359560994,0.129284109
24958,2000000,4885872.273,14.50865824,15.40185859,0.893200355,0.797806874
18093,1000000,4885289.509,13.81551156,15.40173931,1.586227753,2.516118485
2173,7100000,4884882.528,15.77560548,15.401656,-0.373949482,0.139838215
166,2000000,4884766.093,14.50865824,15.40163216,0.892973926,0.797402432
544,2990000,4884730.611,14.91078428,15.4016249,0.490840621,0.240924515
6727,1000000,4884542.177,13.81551156,15.40158632,1.586074766,2.515633162
1454,6300000,4884114.008,15.65606035,15.40149866,-0.254561688,0.064801653
140,4750000,4883822.236,15.37365539,15.40143892,0.027783535,0.000771925
10452,6500000,4882636.684,15.68731289,15.40119614,-0.286116748,0.081862793
10397,7000000,4881971.2,15.76142085,15.40105984,-0.360361014,0.129860061
21689,5700000,4881895.636,15.55597691,15.40104436,-0.154932551,0.024004095
14413,1000000,4881859.38,13.81551156,15.40103693,1.585525373,2.513890707
245,3100000,4880391.251,14.94691299,15.40073615,0.453823162,0.205955462
8732,5450000,4880227.544,15.51112635,15.40070261,-0.110423741,0.012193402
4971,6530000,4880212.438,15.69191765,15.40069951,-0.29121814,0.084808005
7939,4085978,4880118.004,15.22307191,15.40068016,0.177608249,0.03154469
5740,5200000,4879099.32,15.46416938,15.4004714,-0.063697976,0.004057432
11762,6000000,4878986.293,15.60727019,15.40044823,-0.206821959,0.042775323
16173,2000000,4878565.548,14.50865824,15.40036199,0.891703756,0.795135588
10207,5014900,4876643.928,15.42792424,15.39996803,-0.027956212,0.00078155
15677,5500000,4876119.378,15.52025883,15.39986046,-0.120398375,0.014495769
12684,5800000,4874316.883,15.57336865,15.39949073,-0.173877917,0.03023353
12922,5000000,4873878.564,15.42494867,15.3994008,-0.025547867,0.000652694
14076,6000000,4873749.945,15.60727019,15.39937441,-0.207895781,0.043220656
18101,5800000,4873726.777,15.57336865,15.39936966,-0.173998988,0.030275648
26249,2000000,4873424.081,14.50865824,15.39930755,0.890649311,0.793256196
5702,5950000,4873099.528,15.59890195,15.39924095,-0.199660994,0.039864513
1638,5900000,4872647.321,15.59046308,15.39914815,-0.191314928,0.036601402
1146,6300000,4872629.895,15.65606035,15.39914457,-0.256915776,0.066005716
22483,5700000,4872305.677,15.55597691,15.39907803,-0.156898875,0.024617257
8319,5500000,4871524.019,15.52025883,15.39891759,-0.12134124,0.014723697
3040,4900000,4871379.993,15.40474597,15.39888803,-0.005857941,3.43155E-05
484,4645109,4870940.111,15.35132561,15.39879772,0.047472112,0.002253601
21210,3000000,4870409.05,14.91412318,15.39868869,0.484565511,0.234803734
18060,5000000,4869066.431,15.42494867,15.39841298,-0.026535686,0.000704143
9792,4462000,4868963.285,15.31110788,15.3983918,0.087283922,0.007618483
17119,5250000,4868802.181,15.47373883,15.39835871,-0.075380114,0.005682162
7030,5500000,4868712.862,15.52025883,15.39834037,-0.121918466,0.014864112
17432,5100000,4867486.181,15.44475129,15.39808838,-0.046662911,0.002177427
15106,4534920,4866508.57,15.32731822,15.39788752,0.070569296,0.004980026
23367,7600000,4866448.762,15.84365894,15.39787523,-0.445783709,0.198723115
18830,5800000,4866321.117,15.57336865,15.397849,-0.17551965,0.030807148
10670,5700000,4866141.246,15.55597691,15.39781203,-0.158164874,0.025016127
7465,1200000,4865002.561,13.99783295,15.39757801,1.399745057,1.959286226
6764,5600000,4864485.109,15.53827733,15.39747164,-0.140805696,0.019826244
13954,2938008,4864087.17,14.8932427,15.39738983,0.504147131,0.254164329
17635,5450000,4863842.023,15.51112635,15.39733943,-0.113786921,0.012947463
6817,6100000,4863689.534,15.62379949,15.39730808,-0.226491416,0.051298362
6498,6300000,4863683.68,15.65606035,15.39730687,-0.258753477,0.066953362
16061,4500000,4863643.101,15.31958818,15.39729853,0.077710353,0.006038899
28153,6900000,4863449.749,15.74703211,15.39725877,-0.34977334,0.122341389
13352,4800000,4863172.852,15.38412668,15.39720184,0.013075154,0.00017096
11738,6200000,4863089.253,15.64006001,15.39718465,-0.242875363,0.058988442
30126,5600000,4862633.297,15.53827733,15.39709089,-0.141186449,0.019933613
12734,4500289,4862445.047,15.3196524,15.39705217,0.077399774,0.005990725
24792,5950000,4862202.187,15.59890195,15.39700222,-0.201899722,0.040763498
15250,7000000,4860722.48,15.76142085,15.39669785,-0.364723001,0.133022867
19398,5650000,4859714.289,15.54716628,15.39649041,-0.150675868,0.022703217
12418,6350000,4858462.978,15.66396553,15.39623289,-0.267732636,0.071680765
3413,3490000,4857684.592,15.06541258,15.39607267,0.330660086,0.109336093
12141,7500000,4856801.344,15.83041371,15.39589083,-0.434522886,0.188810139
18490,6300000,4856419.056,15.65606035,15.39581211,-0.26024824,0.067729146
3319,5650000,4856049.546,15.54716628,15.39573602,-0.151430259,0.022931123
12633,6350000,4856016.39,15.66396553,15.39572919,-0.268236335,0.071950732
12432,1000000,4855474.759,13.81551156,15.39561765,1.580106091,2.496735257
12408,5450000,4854316.41,15.51112635,15.39537905,-0.115747296,0.013397436
2629,6950000,4854160.742,15.75425236,15.39534699,-0.358905375,0.128813068
21584,4740000,4854066.945,15.3715479,15.39532766,0.023779758,0.000565477
8903,4380191,4852874.401,15.29260312,15.39508195,0.102478836,0.010501912
11834,5100000,4852382.571,15.44475129,15.3949806,-0.049770694,0.002477122
12360,6400000,4851402.284,15.6718087,15.39477856,-0.277030147,0.076745702
24553,5500000,4850302.733,15.52025883,15.39455189,-0.125706946,0.015802236
933,5750000,4849779.532,15.56471059,15.39444401,-0.170266576,0.028990707
12897,5850000,4849775.365,15.58195239,15.39444315,-0.187509239,0.035159715
76,5300000,4849339.059,15.48321757,15.39435318,-0.088864384,0.007896879
16502,5335000,4845206.696,15.48979963,15.39350067,-0.09629896,0.00927349
27747,5350000,4845162.176,15.49260731,15.39349148,-0.099115824,0.009823947
284,5800000,4844932.372,15.57336865,15.39344405,-0.179924597,0.03237286
7647,7000000,4844589.539,15.76142085,15.39337329,-0.368047562,0.135459008
25383,2254821,4844303.036,14.62858159,15.39331415,0.764732555,0.584815881
22193,6000000,4843972.489,15.60727019,15.39324591,-0.214024283,0.045806394
14996,6200000,4843231.912,15.64006001,15.39309301,-0.246966999,0.060992698
17719,2700000,4843169.899,14.8087627,15.39308021,0.584317507,0.341426949
9660,3984760,4843036.638,15.19798789,15.39305269,0.195064799,0.038050276
1728,4800000,4842509.914,15.38412668,15.39294393,0.008817244,7.77438E-05
585,5700000,4842442.306,15.55597691,15.39292997,-0.163046942,0.026584305
13731,7200000,4841455.807,15.78959172,15.39272623,-0.396865496,0.157502222
2029,6150000,4841182.522,15.6319628,15.39266978,-0.239293024,0.057261151
3947,3614133,4840733.285,15.10036283,15.39257698,0.292214151,0.08538911
5629,2000000,4840666.434,14.50865824,15.39256317,0.88390493,0.781287926
4598,4994650,4840645.748,15.4238781,15.3925589,-0.031319202,0.000980892
5032,6650000,4839846.688,15.71012756,15.39239381,-0.317733754,0.100954739
2020,6400000,4839401.753,15.6718087,15.39230187,-0.279506832,0.078124069
17907,6650000,4839239.847,15.71012756,15.39226842,-0.317859146,0.101034437
22092,3890250,4839129.223,15.17398424,15.39224556,0.218261319,0.047638003
24080,4619037,4837767.103,15.34569702,15.39196404,0.04626702,0.002140637
16417,8200000,4837766.545,15.91964483,15.39196392,-0.527680913,0.278447146
11890,5800000,4837627.613,15.57336865,15.3919352,-0.181433445,0.032918095
838,2100000,4837298.356,14.55744838,15.39186714,0.83441876,0.696254667
8280,4975000,4837293.242,15.41993613,15.39186608,-0.028070048,0.000787928
18902,6550000,4836093.333,15.69497576,15.391618,-0.303357763,0.092025933
2558,6800000,4836033.029,15.73243332,15.39160553,-0.34082779,0.116163582
14214,5500000,4835886.96,15.52025883,15.39157532,-0.128683509,0.016559446
1163,6050000,4835753.492,15.615569,15.39154772,-0.224021273,0.050185531
6858,5000000,4835681.733,15.42494867,15.39153288,-0.033415787,0.001116615
14182,5800000,4835172.261,15.57336865,15.39142752,-0.181941127,0.033102574
630,5400000,4833875.618,15.5019097,15.39115932,-0.110750381,0.012265647
26137,5400000,4833593.67,15.5019097,15.39110099,-0.11080871,0.01227857
4261,6100000,4833235.547,15.62379949,15.39102689,-0.232772599,0.054183083
2426,5700000,4832789.732,15.55597691,15.39093465,-0.165042258,0.027238947
9044,5600000,4832027.664,15.53827733,15.39077695,-0.147500384,0.021756363
14197,5150000,4831832.643,15.45450747,15.39073659,-0.063770877,0.004066725
1160,6300000,4830906.56,15.65606035,15.39054491,-0.265515441,0.07049845
13750,7000000,4830667.276,15.76142085,15.39049538,-0.370925474,0.137585708
14494,6000000,4830552.778,15.60727019,15.39047167,-0.216798521,0.047001599
19537,1000000,4830395.457,13.81551156,15.3904391,1.574927546,2.480396777
22486,5700000,4830181.774,15.55597691,15.39039487,-0.165582042,0.027417413
18231,1000000,4829852.843,13.81551156,15.39032676,1.574815207,2.480042936
18779,6500000,4829505.655,15.68731289,15.39025488,-0.29705801,0.088243461
7857,5900000,4829104.37,15.59046308,15.39017178,-0.200291293,0.040116602
15019,5900000,4828548.562,15.59046308,15.39005668,-0.200406396,0.040162723
15558,5100000,4828250.844,15.44475129,15.38999502,-0.054756271,0.002998249
12921,5150000,4828141.715,15.45450747,15.38997242,-0.064535046,0.004164772
12293,6600000,4827922.834,15.70258036,15.38992709,-0.312653273,0.097752069
2193,5900000,4827805.681,15.59046308,15.38990282,-0.200560259,0.040224418
24252,5600000,4827065.072,15.53827733,15.3897494,-0.148527932,0.022060547
25320,6000000,4826873.884,15.60727019,15.38970979,-0.2175604,0.047332527
4205,5400000,4826775.303,15.5019097,15.38968937,-0.112220326,0.012593402
10142,4061390,4826628.419,15.21703608,15.38965894,0.172622855,0.02979865
1891,6500000,4826577.986,15.68731289,15.38964849,-0.297664399,0.088604094
11793,6550000,4826057.069,15.69497576,15.38954056,-0.305435203,0.093290663
9222,6600000,4826017.893,15.70258036,15.38953244,-0.313047919,0.097998999
7955,4950000,4825844.122,15.41489834,15.38949643,-0.025401904,0.000645257
26952,4200000,4823934.242,15.25059532,15.38910059,0.138505272,0.01918371
6348,7600000,4823848.682,15.84365894,15.38908286,-0.45457608,0.206639413
3798,6400000,4823805.247,15.6718087,15.38907385,-0.282734852,0.079938997
11128,5000000,4823711.192,15.42494867,15.38905435,-0.035894316,0.001288402
4289,2000000,4822553.77,14.50865824,15.38881438,0.880156142,0.774674835
7803,6550000,4822290.115,15.69497576,15.38875971,-0.306216052,0.093768271
1213,5750000,4820456.471,15.56471059,15.38837939,-0.176331194,0.03109269
21160,4700000,4819262.73,15.36307328,15.38813172,0.025058442,0.000627926
13284,4600710,4818756.534,15.34172141,15.38802668,0.046305265,0.002144178
4929,5600000,4818614.89,15.53827733,15.38799729,-0.150280049,0.022584093
6058,6000000,4817826.315,15.60727019,15.38783362,-0.219436574,0.04815241
3307,6800000,4817696.533,15.73243332,15.38780668,-0.344626636,0.118767518
26884,6500000,4817685.741,15.68731289,15.38780444,-0.299508447,0.08970531
1025,5000000,4816227.415,15.42494867,15.38750169,-0.037446977,0.001402276
30258,2240000,4816074.314,14.62198687,15.3874699,0.765483034,0.585964275
4239,3274574,4815780.807,15.00169865,15.38740896,0.385710311,0.148772444
25447,5300000,4815578.143,15.48321757,15.38736687,-0.095850692,0.009187355
20852,5700000,4815435.453,15.55597691,15.38733724,-0.168639665,0.028439337
18975,5750000,4814201.224,15.56471059,15.3870809,-0.177629683,0.031552304
11758,5250000,4812177.368,15.47373883,15.38666042,-0.087078402,0.007582648
2921,5500000,4811963.132,15.52025883,15.3866159,-0.13364293,0.017860433
2902,5000000,4811603.644,15.42494867,15.38654119,-0.038407478,0.001475134
7481,6220000,4811328.238,15.64328063,15.38648395,-0.256796673,0.065944531
3637,6400000,4810442.303,15.6718087,15.3862998,-0.285508904,0.081515334
9326,5085063,4808804.53,15.44181817,15.38595928,-0.055858893,0.003120216
1541,6800000,4808237.739,15.73243332,15.38584141,-0.346591909,0.120125951
7511,5750000,4808151.165,15.56471059,15.3858234,-0.178887184,0.032000624
25338,4580000,4807713.553,15.33720977,15.38573238,0.04852261,0.002354444
12570,5600000,4806746.065,15.53827733,15.38553113,-0.152746207,0.023331404
19278,2170303,4803978.033,14.59037781,15.3849551,0.79457729,0.631353069
19007,6000000,4803083.608,15.60727019,15.3847689,-0.222501298,0.049506827
17723,5000000,4802217.009,15.42494867,15.38458845,-0.040360216,0.001628947
2711,4989140,4801499.31,15.42277431,15.38443899,-0.038335317,0.001469597
24394,8000000,4800850.634,15.89495222,15.38430388,-0.510648341,0.260761728
1317,2750000,4799621.604,14.82711183,15.38404785,0.556936015,0.310177725
10636,6200000,4799020.288,15.64006001,15.38392256,-0.256137455,0.065606396
266,5300000,4798916.49,15.48321757,15.38390093,-0.09931664,0.009863795
724,7217000,4798891.993,15.79195005,15.38389582,-0.408054228,0.166508253
763,6450000,4798648.298,15.67959084,15.38384504,-0.295745804,0.08746558
11554,5700000,4798604.869,15.55597691,15.38383599,-0.172140919,0.029632496
10344,5319312,4798418.872,15.48685472,15.38379723,-0.103057489,0.010620846
21240,6050000,4798336.429,15.615569,15.38378005,-0.231788948,0.053726117
8510,5200000,4797194.04,15.46416938,15.38354194,-0.080627437,0.006500784
12580,5500000,4796872.689,15.52025883,15.38347495,-0.136783883,0.018709831
801,8400000,4796178.976,15.94374238,15.38333032,-0.560412062,0.314061679
2327,5200000,4795246.66,15.46416938,15.38313591,-0.081033461,0.006566422
28792,4957309,4795004.979,15.41637381,15.38308551,-0.0332883,0.001108111
901,5400000,4794762.836,15.5019097,15.38303501,-0.118874684,0.01413119
23308,4400000,4794556.641,15.29711533,15.38299201,0.085876682,0.007374804
16459,6592000,4794359.789,15.7013675,15.38295095,-0.318416553,0.101389101
10289,6100000,4794141.017,15.62379949,15.38290532,-0.240894176,0.058030004
26543,6500000,4794043.099,15.68731289,15.38288489,-0.304427996,0.092676405
26496,5600000,4792895.932,15.53827733,15.38264557,-0.15563176,0.024221245
14619,6900000,4792857.659,15.74703211,15.38263759,-0.364394526,0.13278337
23944,2000000,4792249.651,14.50865824,15.38251072,0.873852485,0.763618166
12269,6100000,4791662.067,15.62379949,15.3823881,-0.241411388,0.058279458
11203,2000000,4791542.934,14.50865824,15.38236324,0.873705003,0.763360433
24962,5500000,4791350.277,15.52025883,15.38232303,-0.137935799,0.019026285
12901,9500000,4790879.602,16.06680246,15.38222479,-0.684577668,0.468646583
23761,4600000,4790423.285,15.34156708,15.38212954,0.040562464,0.001645313
20884,4950000,4790386.955,15.41489834,15.38212196,-0.032776378,0.001074291
2110,6250000,4790111.739,15.64809218,15.38206451,-0.266027676,0.070770725
8196,1200000,4790047.075,13.99783295,15.38205101,1.384218058,1.916059631
1170,200000,4789638.652,12.20607765,15.38196574,3.175888092,10.08626517
1985,4800000,4789328.399,15.38412668,15.38190096,-0.002225725,4.95385E-06
13474,6145920,4788526.243,15.63129917,15.38173346,-0.249565711,0.062283044
21316,3000000,4788176.481,14.91412318,15.38166041,0.467537233,0.218591064
6739,2000000,4787782.918,14.50865824,15.38157821,0.872919976,0.761989285
5063,5000000,4787665.088,15.42494867,15.3815536,-0.043395067,0.001883132
13451,6450000,4787522.799,15.67959084,15.38152388,-0.29806696,0.088843913
23371,5019512,4786417.917,15.42884348,15.38129307,-0.047550402,0.002261041
6349,6450000,4785589.441,15.67959084,15.38111997,-0.298470874,0.089084863
20045,1000000,4785561.68,13.81551156,15.38111417,1.56560261,2.451111534
814,1000000,4784855.207,13.81551156,15.38096653,1.565454974,2.450649275
